tract_id,pct_ebll_cat,primary_county,per_eblls_label,num_EBLLs_tract,tested,pct_ebll_county,pct_ebll_cat_label
27123030602,2,Ramsey County,1.30%,6,469,1.80%,No significant difference
27123030702,2,Ramsey County,1.10%,5,450,1.80%,No significant difference
27123030703,2,Ramsey County,About 0.9%,*1-4,430,1.80%,No significant difference
27123030704,2,Ramsey County,About 0.9%,*1-4,523,1.80%,No significant difference
27123030800,3,Ramsey County,3.20%,19,593,1.80%,Significantly higher (1-2 times)
27123030900,4,Ramsey County,4.80%,22,461,1.80%,Significantly higher (3+ times)
27123031000,4,Ramsey County,5.40%,25,464,1.80%,Significantly higher (3+ times)
27123031100,3,Ramsey County,2.10%,9,433,1.80%,Significantly higher (1-2 times)
27123031200,2,Ramsey County,About 0.9%,*1-4,236,1.80%,No significant difference
27123031300,4,Ramsey County,5.90%,16,271,1.80%,Significantly higher (3+ times)
27123031400,3,Ramsey County,3.70%,12,324,1.80%,Significantly higher (1-2 times)
27123031500,4,Ramsey County,4.60%,19,410,1.80%,Significantly higher (3+ times)
27123031600,3,Ramsey County,3.30%,18,539,1.80%,Significantly higher (1-2 times)
27123031701,4,Ramsey County,6.10%,22,359,1.80%,Significantly higher (3+ times)
27123031702,2,Ramsey County,1.20%,9,781,1.80%,No significant difference
27123031801,2,Ramsey County,1.60%,10,623,1.80%,No significant difference
27123031802,2,Ramsey County,About 0.9%,*1-4,371,1.80%,No significant difference
27123031900,2,Ramsey County,0.00%,0,99,1.80%,No significant difference
27123032000,3,Ramsey County,3.20%,7,220,1.80%,Significantly higher (1-2 times)
27123032100,3,Ramsey County,3.10%,5,160,1.80%,Significantly higher (1-2 times)
27123032200,4,Ramsey County,5.80%,8,138,1.80%,Significantly higher (3+ times)
27123032300,2,Ramsey County,1.70%,5,297,1.80%,No significant difference
27123032400,3,Ramsey County,3.70%,12,321,1.80%,Significantly higher (1-2 times)
27123032500,4,Ramsey County,5.80%,25,434,1.80%,Significantly higher (3+ times)
27123032600,4,Ramsey County,5.30%,20,379,1.80%,Significantly higher (3+ times)
27123032700,4,Ramsey County,6.50%,24,372,1.80%,Significantly higher (3+ times)
27123033000,3,Ramsey County,2.40%,5,210,1.80%,Significantly higher (1-2 times)
27123033100,4,Ramsey County,11.70%,19,162,1.80%,Significantly higher (3+ times)
27123033200,2,Ramsey County,About 0.9%,*1-4,140,1.80%,No significant difference
27123033300,3,Ramsey County,> 0.9%,*1-4,127,1.80%,Significantly higher (1-2 times)
27123033400,3,Ramsey County,2.60%,6,229,1.80%,Significantly higher (1-2 times)
27123033500,3,Ramsey County,3.50%,13,372,1.80%,Significantly higher (1-2 times)
27123033600,2,Ramsey County,0.00%,0,198,1.80%,No significant difference
27123033700,2,Ramsey County,About 0.9%,*1-4,206,1.80%,No significant difference
27123033800,4,Ramsey County,7.00%,11,157,1.80%,Significantly higher (3+ times)
27123033900,2,Ramsey County,About 0.9%,*1-4,123,1.80%,No significant difference
27123034000,3,Ramsey County,> 0.9%,*1-4,68,1.80%,Significantly higher (1-2 times)
27123034201,2,Ramsey County,About 0.9%,*1-4,69,1.80%,No significant difference
27123034202,2,Ramsey County,0.00%,0,142,1.80%,No significant difference
27123034400,4,Ramsey County,11.30%,28,248,1.80%,Significantly higher (3+ times)
27123034500,3,Ramsey County,3.60%,17,469,1.80%,Significantly higher (1-2 times)
27123034601,3,Ramsey County,3.10%,19,608,1.80%,Significantly higher (1-2 times)
27123034602,2,Ramsey County,1.00%,5,480,1.80%,No significant difference
27123034701,2,Ramsey County,About 0.9%,*1-4,439,1.80%,No significant difference
27123034702,2,Ramsey County,1.60%,6,378,1.80%,No significant difference
27123034900,2,Ramsey County,About 0.9%,*1-4,119,1.80%,No significant difference
27123035000,3,Ramsey County,> 0.9%,*1-4,109,1.80%,Significantly higher (1-2 times)
27123035100,2,Ramsey County,About 0.9%,*1-4,106,1.80%,No significant difference
27123035200,3,Ramsey County,4.00%,8,202,1.80%,Significantly higher (1-2 times)
27123035300,2,Ramsey County,About 0.9%,*1-4,199,1.80%,No significant difference
27123035500,2,Ramsey County,About 0.9%,*1-4,67,1.80%,No significant difference
27123035700,3,Ramsey County,> 0.9%,*1-4,103,1.80%,Significantly higher (1-2 times)
27123035800,2,Ramsey County,About 0.9%,*1-4,88,1.80%,No significant difference
27123035900,4,Ramsey County,> 0.9%,*1-4,23,1.80%,Significantly higher (3+ times)
27123036000,2,Ramsey County,About 0.9%,*1-4,144,1.80%,No significant difference
27123036100,2,Ramsey County,About 0.9%,*1-4,144,1.80%,No significant difference
27123036300,2,Ramsey County,About 0.9%,*1-4,184,1.80%,No significant difference
27123036400,2,Ramsey County,About 0.9%,*1-4,273,1.80%,No significant difference
27123036500,2,Ramsey County,About 0.9%,*1-4,257,1.80%,No significant difference
27123036600,2,Ramsey County,1.90%,5,266,1.80%,No significant difference
27123036700,2,Ramsey County,About 0.9%,*1-4,213,1.80%,No significant difference
27123036800,2,Ramsey County,About 0.9%,*1-4,138,1.80%,No significant difference
27123036900,3,Ramsey County,> 0.9%,*1-4,133,1.80%,Significantly higher (1-2 times)
27123037000,3,Ramsey County,4.10%,9,218,1.80%,Significantly higher (1-2 times)
27123037100,3,Ramsey County,4.00%,15,375,1.80%,Significantly higher (1-2 times)
27123037200,3,Ramsey County,2.80%,14,502,1.80%,Significantly higher (1-2 times)
27123037402,2,Ramsey County,About 0.9%,*1-4,326,1.80%,No significant difference
27123037403,2,Ramsey County,0.80%,6,752,1.80%,No significant difference
27123037500,2,Ramsey County,About 0.9%,*1-4,399,1.80%,No significant difference
27123037601,2,Ramsey County,About 0.9%,*1-4,260,1.80%,No significant difference
27123037602,2,Ramsey County,About 0.9%,*1-4,400,1.80%,No significant difference
27123040100,2,Ramsey County,About 0.9%,*1-4,276,1.80%,No significant difference
27123040200,2,Ramsey County,0.00%,0,63,1.80%,No significant difference
27123040301,2,Ramsey County,0.00%,0,84,1.80%,No significant difference
27123040302,2,Ramsey County,0.00%,0,332,1.80%,No significant difference
27123040401,2,Ramsey County,0.00%,0,197,1.80%,No significant difference
27123040402,2,Ramsey County,About 0.9%,*1-4,338,1.80%,No significant difference
27123040502,2,Ramsey County,0.00%,0,146,1.80%,No significant difference
27123040503,2,Ramsey County,About 0.9%,*1-4,199,1.80%,No significant difference
27123040504,2,Ramsey County,0.00%,0,210,1.80%,No significant difference
27123040601,2,Ramsey County,0.00%,0,173,1.80%,No significant difference
27123040603,2,Ramsey County,0.00%,0,224,1.80%,No significant difference
27123040604,2,Ramsey County,1.80%,8,453,1.80%,No significant difference
27123040703,2,Ramsey County,About 0.9%,*1-4,388,1.80%,No significant difference
27123040704,2,Ramsey County,0.00%,0,329,1.80%,No significant difference
27123040705,2,Ramsey County,0.00%,0,245,1.80%,No significant difference
27123040706,2,Ramsey County,0.00%,0,189,1.80%,No significant difference
27123040707,2,Ramsey County,About 0.9%,*1-4,208,1.80%,No significant difference
27123040801,2,Ramsey County,0.00%,0,185,1.80%,No significant difference
27123040802,2,Ramsey County,0.00%,0,9,1.80%,No significant difference
27123040803,2,Ramsey County,0.00%,0,229,1.80%,No significant difference
27123040901,2,Ramsey County,0.00%,0,162,1.80%,No significant difference
27123040902,2,Ramsey County,1.70%,7,414,1.80%,No significant difference
27123041001,2,Ramsey County,0.00%,0,200,1.80%,No significant difference
27123041002,2,Ramsey County,0.00%,0,289,1.80%,No significant difference
27123041103,2,Ramsey County,About 0.9%,*1-4,228,1.80%,No significant difference
27123041104,2,Ramsey County,About 0.9%,*1-4,107,1.80%,No significant difference
27123041105,2,Ramsey County,About 0.9%,*1-4,363,1.80%,No significant difference
27123041106,2,Ramsey County,0.00%,0,287,1.80%,No significant difference
27123041107,2,Ramsey County,About 0.9%,*1-4,473,1.80%,No significant difference
27123041200,1,Ramsey County,0.00%,0,384,1.80%,Significantly lower (<0.9%)
27123041301,2,Ramsey County,0.00%,0,235,1.80%,No significant difference
27123041302,2,Ramsey County,About 0.9%,*1-4,191,1.80%,No significant difference
27123041400,2,Ramsey County,About 0.9%,*1-4,376,1.80%,No significant difference
27123041500,2,Ramsey County,About 0.9%,*1-4,254,1.80%,No significant difference
27123041601,2,Ramsey County,About 0.9%,*1-4,337,1.80%,No significant difference
27123041602,3,Ramsey County,3.50%,13,374,1.80%,Significantly higher (1-2 times)
27123041700,2,Ramsey County,About 0.9%,*1-4,138,1.80%,No significant difference
27123041800,2,Ramsey County,About 0.9%,*1-4,295,1.80%,No significant difference
27123041900,2,Ramsey County,About 0.9%,*1-4,243,1.80%,No significant difference
27123042001,2,Ramsey County,About 0.9%,*1-4,175,1.80%,No significant difference
27123042002,2,Ramsey County,About 0.9%,*1-4,107,1.80%,No significant difference
27123042101,2,Ramsey County,About 0.9%,*1-4,330,1.80%,No significant difference
27123042102,2,Ramsey County,About 0.9%,*1-4,343,1.80%,No significant difference
27123042201,2,Ramsey County,0.00%,0,122,1.80%,No significant difference
27123042202,2,Ramsey County,1.40%,5,369,1.80%,No significant difference
27123042301,2,Ramsey County,0.00%,0,154,1.80%,No significant difference
27123042302,2,Ramsey County,About 0.9%,*1-4,339,1.80%,No significant difference
27123042401,2,Ramsey County,About 0.9%,*1-4,395,1.80%,No significant difference
27123042402,2,Ramsey County,About 0.9%,*1-4,445,1.80%,No significant difference
27123042501,2,Ramsey County,About 0.9%,*1-4,353,1.80%,No significant difference
27123042503,2,Ramsey County,About 0.9%,*1-4,152,1.80%,No significant difference
27123042504,2,Ramsey County,About 0.9%,*1-4,244,1.80%,No significant difference
27123042601,2,Ramsey County,1.60%,5,322,1.80%,No significant difference
27123042602,2,Ramsey County,About 0.9%,*1-4,165,1.80%,No significant difference
27123042700,2,Ramsey County,About 0.9%,*1-4,343,1.80%,No significant difference
27123042800,3,Ramsey County,3.20%,7,222,1.80%,Significantly higher (1-2 times)
27123042900,4,Ramsey County,5.80%,11,190,1.80%,Significantly higher (3+ times)
27123043000,2,Ramsey County,About 0.9%,*1-4,327,1.80%,No significant difference
27125010100,2,Red Lake County,0.00%,0,39,0.00%,No significant difference
27125010200,2,Red Lake County,0.00%,0,44,0.00%,No significant difference
27127750100,2,Redwood County,About 0.9%,*1-4,117,0.80%,No significant difference
27127750200,2,Redwood County,0.00%,0,125,0.80%,No significant difference
27127750300,2,Redwood County,About 0.9%,*1-4,88,0.80%,No significant difference
27127750400,2,Redwood County,0.00%,0,98,0.80%,No significant difference
27127750500,2,Redwood County,About 0.9%,*1-4,109,0.80%,No significant difference
27127750600,2,Redwood County,About 0.9%,*1-4,56,0.80%,No significant difference
27129790100,2,Renville County,About 0.9%,*1-4,90,1.80%,No significant difference
27129790200,2,Renville County,About 0.9%,*1-4,81,1.80%,No significant difference
27129790300,4,Renville County,7.10%,6,85,1.80%,Significantly higher (3+ times)
27129790400,2,Renville County,About 0.9%,*1-4,113,1.80%,No significant difference
27129790500,2,Renville County,About 0.9%,*1-4,161,1.80%,No significant difference
27129790600,2,Renville County,About 0.9%,*1-4,90,1.80%,No significant difference
27131070100,2,Rice County,About 0.9%,*1-4,560,1.30%,No significant difference
27131070200,2,Rice County,About 0.9%,*1-4,303,1.30%,No significant difference
27131070300,2,Rice County,About 0.9%,*1-4,208,1.30%,No significant difference
27131070400,2,Rice County,About 0.9%,*1-4,207,1.30%,No significant difference
27131070501,2,Rice County,About 0.9%,*1-4,118,1.30%,No significant difference
27131070503,2,Rice County,0.00%,0,149,1.30%,No significant difference
27131070504,2,Rice County,About 0.9%,*1-4,179,1.30%,No significant difference
27131070601,2,Rice County,About 0.9%,*1-4,281,1.30%,No significant difference
27131070602,2,Rice County,About 0.9%,*1-4,140,1.30%,No significant difference
27131070700,3,Rice County,3.90%,13,331,1.30%,Significantly higher (1-2 times)
27131070800,2,Rice County,1.00%,7,680,1.30%,No significant difference
27131070901,3,Rice County,2.70%,13,479,1.30%,Significantly higher (1-2 times)
27131070902,3,Rice County,2.30%,8,348,1.30%,Significantly higher (1-2 times)
27133570100,2,Rock County,0.00%,0,44,2.20%,No significant difference
27133570200,3,Rock County,> 0.9%,*1-4,66,2.20%,Significantly higher (1-2 times)
27133570300,2,Rock County,About 0.9%,*1-4,56,2.20%,No significant difference
27135970100,2,Roseau County,About 0.9%,*1-4,83,0.30%,No significant difference
27135970200,2,Roseau County,0.00%,0,28,0.30%,No significant difference
27135970300,2,Roseau County,0.00%,0,69,0.30%,No significant difference
27135970400,2,Roseau County,0.00%,0,62,0.30%,No significant difference
27135970500,2,Roseau County,0.00%,0,28,0.30%,No significant difference
27137000100,2,St. Louis County,About 0.9%,*1-4,279,1.10%,No significant difference
27137000200,2,St. Louis County,About 0.9%,*1-4,276,1.10%,No significant difference
27137000300,2,St. Louis County,About 0.9%,*1-4,410,1.10%,No significant difference
27137000400,2,St. Louis County,About 0.9%,*1-4,151,1.10%,No significant difference
27137000500,2,St. Louis County,About 0.9%,*1-4,184,1.10%,No significant difference
27137000600,2,St. Louis County,About 0.9%,*1-4,342,1.10%,No significant difference
27137000700,3,St. Louis County,2.80%,5,180,1.10%,Significantly higher (1-2 times)
27137000900,3,St. Louis County,2.70%,6,225,1.10%,Significantly higher (1-2 times)
27137001000,3,St. Louis County,> 0.9%,*1-4,100,1.10%,Significantly higher (1-2 times)
27137001100,2,St. Louis County,0.00%,0,70,1.10%,No significant difference
27137001200,3,St. Louis County,> 0.9%,*1-4,90,1.10%,Significantly higher (1-2 times)
27137001300,2,St. Louis County,About 0.9%,*1-4,80,1.10%,No significant difference
27137001400,2,St. Louis County,About 0.9%,*1-4,101,1.10%,No significant difference
27137001600,4,St. Louis County,7.50%,8,107,1.10%,Significantly higher (3+ times)
27137001700,4,St. Louis County,7.20%,5,69,1.10%,Significantly higher (3+ times)
27137001800,2,St. Louis County,About 0.9%,*1-4,173,1.10%,No significant difference
27137001900,3,St. Louis County,> 0.9%,*1-4,53,1.10%,Significantly higher (1-2 times)
27137002000,2,St. Louis County,0.00%,0,58,1.10%,No significant difference
27137002200,2,St. Louis County,0.00%,0,21,1.10%,No significant difference
27137002300,2,St. Louis County,About 0.9%,*1-4,246,1.10%,No significant difference
27137002400,2,St. Louis County,About 0.9%,*1-4,62,1.10%,No significant difference
27137002600,3,St. Louis County,> 0.9%,*1-4,131,1.10%,Significantly higher (1-2 times)
27137002900,2,St. Louis County,0.00%,0,77,1.10%,No significant difference
27137003000,2,St. Louis County,About 0.9%,*1-4,86,1.10%,No significant difference
27137003300,2,St. Louis County,About 0.9%,*1-4,166,1.10%,No significant difference
27137003400,2,St. Louis County,About 0.9%,*1-4,62,1.10%,No significant difference
27137003600,2,St. Louis County,About 0.9%,*1-4,99,1.10%,No significant difference
27137003700,2,St. Louis County,0.00%,0,162,1.10%,No significant difference
27137003800,2,St. Louis County,About 0.9%,*1-4,162,1.10%,No significant difference
27137010100,2,St. Louis County,0.00%,0,171,1.10%,No significant difference
27137010200,2,St. Louis County,0.00%,0,57,1.10%,No significant difference
27137010300,1,St. Louis County,0.00%,0,499,1.10%,Significantly lower (<0.9%)
27137010400,2,St. Louis County,0.00%,0,195,1.10%,No significant difference
27137010500,2,St. Louis County,0.00%,0,193,1.10%,No significant difference
27137010600,2,St. Louis County,About 0.9%,*1-4,290,1.10%,No significant difference
27137011100,2,St. Louis County,About 0.9%,*1-4,343,1.10%,No significant difference
27137011200,2,St. Louis County,0.00%,0,135,1.10%,No significant difference
27137011300,2,St. Louis County,About 0.9%,*1-4,105,1.10%,No significant difference
27137011400,2,St. Louis County,About 0.9%,*1-4,107,1.10%,No significant difference
27137012100,2,St. Louis County,About 0.9%,*1-4,220,1.10%,No significant difference
27137012200,2,St. Louis County,About 0.9%,*1-4,89,1.10%,No significant difference
27137012300,2,St. Louis County,About 0.9%,*1-4,142,1.10%,No significant difference
27137012400,2,St. Louis County,About 0.9%,*1-4,242,1.10%,No significant difference
27137012500,2,St. Louis County,About 0.9%,*1-4,138,1.10%,No significant difference
27137012600,2,St. Louis County,About 0.9%,*1-4,252,1.10%,No significant difference
27137012700,2,St. Louis County,0.00%,0,94,1.10%,No significant difference
27137012800,2,St. Louis County,0.00%,0,136,1.10%,No significant difference
27137013000,2,St. Louis County,About 0.9%,*1-4,68,1.10%,No significant difference
27137013100,3,St. Louis County,4.20%,7,168,1.10%,Significantly higher (1-2 times)
27137013200,2,St. Louis County,About 0.9%,*1-4,202,1.10%,No significant difference
27137013300,2,St. Louis County,About 0.9%,*1-4,168,1.10%,No significant difference
27137013400,2,St. Louis County,About 0.9%,*1-4,135,1.10%,No significant difference
27137013500,2,St. Louis County,0.00%,0,60,1.10%,No significant difference
27137013600,3,St. Louis County,> 0.9%,*1-4,45,1.10%,Significantly higher (1-2 times)
27137013800,2,St. Louis County,0.00%,0,65,1.10%,No significant difference
27137013900,2,St. Louis County,About 0.9%,*1-4,66,1.10%,No significant difference
27137014000,2,St. Louis County,0.00%,0,87,1.10%,No significant difference
27137014100,2,St. Louis County,0.00%,0,45,1.10%,No significant difference
27137015100,2,St. Louis County,0.00%,0,92,1.10%,No significant difference
27137015200,2,St. Louis County,0.00%,0,137,1.10%,No significant difference
27137015300,2,St. Louis County,About 0.9%,*1-4,126,1.10%,No significant difference
27137015400,2,St. Louis County,About 0.9%,*1-4,62,1.10%,No significant difference
27137015500,2,St. Louis County,0.00%,0,91,1.10%,No significant difference
27137015600,2,St. Louis County,2.10%,5,234,1.10%,No significant difference
27137015700,2,St. Louis County,About 0.9%,*1-4,78,1.10%,No significant difference
27137015800,2,St. Louis County,About 0.9%,*1-4,231,1.10%,No significant difference
27139080100,2,Scott County,0.00%,0,181,0.20%,No significant difference
27139080201,2,Scott County,0.00%,0,157,0.20%,No significant difference
27139080202,2,Scott County,About 0.9%,*1-4,217,0.20%,No significant difference
27139080203,1,Scott County,0.00%,0,613,0.20%,Significantly lower (<0.9%)
27139080204,2,Scott County,About 0.9%,*1-4,231,0.20%,No significant difference
27139080205,1,Scott County,0.00%,0,495,0.20%,Significantly lower (<0.9%)
27139080301,2,Scott County,0.60%,5,895,0.20%,No significant difference
27139080302,2,Scott County,About 0.9%,*1-4,911,0.20%,No significant difference
27139080400,2,Scott County,About 0.9%,*1-4,325,0.20%,No significant difference
27139080500,2,Scott County,0.00%,0,97,0.20%,No significant difference
27139080600,2,Scott County,0.00%,0,257,0.20%,No significant difference
27139080700,2,Scott County,0.00%,0,273,0.20%,No significant difference
27139080800,2,Scott County,1.10%,5,468,0.20%,No significant difference
27139080903,2,Scott County,About 0.9%,*1-4,337,0.20%,No significant difference
27139080904,1,Scott County,0.00%,0,384,0.20%,Significantly lower (<0.9%)
27139080905,2,Scott County,0.00%,0,205,0.20%,No significant difference
27139080906,2,Scott County,About 0.9%,*1-4,229,0.20%,No significant difference
27139081000,1,Scott County,0.00%,0,362,0.20%,Significantly lower (<0.9%)
27139081100,1,Scott County,0.00%,0,594,0.20%,Significantly lower (<0.9%)
27139081200,2,Scott County,0.00%,0,299,0.20%,No significant difference
27139081300,2,Scott County,About 0.9%,*1-4,476,0.20%,No significant difference
27141030101,1,Sherburne County,0.00%,0,634,0.20%,Significantly lower (<0.9%)
27141030102,2,Sherburne County,About 0.9%,*1-4,290,0.20%,No significant difference
27141030200,1,Sherburne County,0.00%,0,417,0.20%,Significantly lower (<0.9%)
27141030300,2,Sherburne County,About 0.9%,*1-4,264,0.20%,No significant difference
27141030402,2,Sherburne County,About 0.9%,*1-4,665,0.20%,No significant difference
27141030403,2,Sherburne County,About 0.9%,*1-4,593,0.20%,No significant difference
27141030404,1,Sherburne County,0.00%,0,659,0.20%,Significantly lower (<0.9%)
27141030502,1,Sherburne County,0.00%,0,656,0.20%,Significantly lower (<0.9%)
27141030503,1,Sherburne County,0.00%,0,357,0.20%,Significantly lower (<0.9%)
27141030504,2,Sherburne County,About 0.9%,*1-4,213,0.20%,No significant difference
27141031500,2,Sherburne County,About 0.9%,*1-4,475,0.20%,No significant difference
27143170198,2,Sibley County,0.00%,0,151,1.80%,No significant difference
27143170200,3,Sibley County,> 0.9%,*1-4,152,1.80%,Significantly higher (1-2 times)
27143170300,3,Sibley County,3.80%,6,157,1.80%,Significantly higher (1-2 times)
27143170400,2,Sibley County,About 0.9%,*1-4,192,1.80%,No significant difference
27145000301,2,Stearns County,About 0.9%,*1-4,238,0.30%,No significant difference
27145000302,2,Stearns County,About 0.9%,*1-4,570,0.30%,No significant difference
27145000401,2,Stearns County,About 0.9%,*1-4,800,0.30%,No significant difference
27145000402,2,Stearns County,0.00%,0,303,0.30%,No significant difference
27145000500,2,Stearns County,About 0.9%,*1-4,766,0.30%,No significant difference
27145000601,2,Stearns County,About 0.9%,*1-4,328,0.30%,No significant difference
27145000602,2,Stearns County,About 0.9%,*1-4,203,0.30%,No significant difference
27145000701,2,Stearns County,0.00%,0,193,0.30%,No significant difference
27145000801,2,Stearns County,About 0.9%,*1-4,222,0.30%,No significant difference
27145000901,2,Stearns County,About 0.9%,*1-4,424,0.30%,No significant difference
27145001001,1,Stearns County,0.00%,0,523,0.30%,Significantly lower (<0.9%)
27145010101,2,Stearns County,About 0.9%,*1-4,534,0.30%,No significant difference
27145010102,2,Stearns County,About 0.9%,*1-4,678,0.30%,No significant difference
27145010200,2,Stearns County,0.00%,0,278,0.30%,No significant difference
27145010401,2,Stearns County,0.00%,0,191,0.30%,No significant difference
27145010402,2,Stearns County,About 0.9%,*1-4,277,0.30%,No significant difference
27145010403,2,Stearns County,0.00%,0,186,0.30%,No significant difference
27145010500,2,Stearns County,0.00%,0,226,0.30%,No significant difference
27145010600,2,Stearns County,About 0.9%,*1-4,254,0.30%,No significant difference
27145010900,2,Stearns County,About 0.9%,*1-4,194,0.30%,No significant difference
27145011000,2,Stearns County,0.00%,0,205,0.30%,No significant difference
27145011100,1,Stearns County,0.00%,0,377,0.30%,Significantly lower (<0.9%)
27145011200,2,Stearns County,0.00%,0,258,0.30%,No significant difference
27145011301,2,Stearns County,About 0.9%,*1-4,485,0.30%,No significant difference
27145011302,1,Stearns County,0.00%,0,391,0.30%,Significantly lower (<0.9%)
27145011304,2,Stearns County,0.00%,0,217,0.30%,No significant difference
27145011400,1,Stearns County,0.00%,0,350,0.30%,Significantly lower (<0.9%)
27145011500,2,Stearns County,1.20%,5,414,0.30%,No significant difference
27145011600,2,Stearns County,0.00%,0,24,0.30%,No significant difference
27147960100,2,Steele County,0.00%,0,220,1.20%,No significant difference
27147960200,2,Steele County,About 0.9%,*1-4,277,1.20%,No significant difference
27147960300,2,Steele County,About 0.9%,*1-4,394,1.20%,No significant difference
27147960400,3,Steele County,2.30%,6,257,1.20%,Significantly higher (1-2 times)
27147960500,2,Steele County,About 0.9%,*1-4,107,1.20%,No significant difference
27147960600,2,Steele County,About 0.9%,*1-4,165,1.20%,No significant difference
27147960700,2,Steele County,About 0.9%,*1-4,268,1.20%,No significant difference
27147960800,3,Steele County,> 0.9%,*1-4,117,1.20%,Significantly higher (1-2 times)
27149480100,2,Stevens County,0.00%,0,57,1.20%,No significant difference
27149480200,2,Stevens County,About 0.9%,*1-4,89,1.20%,No significant difference
27149480300,2,Stevens County,About 0.9%,*1-4,139,1.20%,No significant difference
27151960100,2,Swift County,0.00%,0,87,1.60%,No significant difference
27151960200,2,Swift County,About 0.9%,*1-4,172,1.60%,No significant difference
27151960300,2,Swift County,0.00%,0,79,1.60%,No significant difference
27151960400,2,Swift County,About 0.9%,*1-4,59,1.60%,No significant difference
27153790100,2,Todd County,About 0.9%,*1-4,194,0.80%,No significant difference
27153790200,2,Todd County,0.00%,0,111,0.80%,No significant difference
27153790300,2,Todd County,0.00%,0,107,0.80%,No significant difference
27153790400,2,Todd County,About 0.9%,*1-4,158,0.80%,No significant difference
27153790500,2,Todd County,About 0.9%,*1-4,129,0.80%,No significant difference
27153790600,2,Todd County,About 0.9%,*1-4,348,0.80%,No significant difference
27153790700,2,Todd County,0.00%,0,161,0.80%,No significant difference
27153790800,2,Todd County,0.00%,0,72,0.80%,No significant difference
27155460100,3,Traverse County,5.00%,5,101,2.60%,Significantly higher (1-2 times)
27155460200,2,Traverse County,0.00%,0,54,2.60%,No significant difference
27157490100,3,Wabasha County,> 0.9%,*1-4,86,1.40%,Significantly higher (1-2 times)
27157490200,2,Wabasha County,0.00%,0,68,1.40%,No significant difference
27157490300,2,Wabasha County,About 0.9%,*1-4,141,1.40%,No significant difference
27157490400,2,Wabasha County,0.00%,0,129,1.40%,No significant difference
27157490500,2,Wabasha County,About 0.9%,*1-4,70,1.40%,No significant difference
27157490600,2,Wabasha County,0.00%,0,116,1.40%,No significant difference
27159480100,2,Wadena County,About 0.9%,*1-4,150,0.30%,No significant difference
27159480200,2,Wadena County,0.00%,0,254,0.30%,No significant difference
27159480300,2,Wadena County,0.00%,0,317,0.30%,No significant difference
27161790100,2,Waseca County,About 0.9%,*1-4,107,0.80%,No significant difference
27161790200,2,Waseca County,About 0.9%,*1-4,109,0.80%,No significant difference
27161790300,2,Waseca County,About 0.9%,*1-4,117,0.80%,No significant difference
27161790400,2,Waseca County,About 0.9%,*1-4,280,0.80%,No significant difference
27161790500,2,Waseca County,0.00%,0,197,0.80%,No significant difference
27163070103,2,Washington County,About 0.9%,*1-4,329,0.30%,No significant difference
27163070104,2,Washington County,0.00%,0,131,0.30%,No significant difference
27163070105,2,Washington County,0.00%,0,147,0.30%,No significant difference
27163070106,2,Washington County,About 0.9%,*1-4,362,0.30%,No significant difference
27163070203,2,Washington County,About 0.9%,*1-4,477,0.30%,No significant difference
27163070204,2,Washington County,0.00%,0,264,0.30%,No significant difference
27163070205,2,Washington County,About 0.9%,*1-4,101,0.30%,No significant difference
27163070206,2,Washington County,0.00%,0,81,0.30%,No significant difference
27163070301,2,Washington County,0.00%,0,42,0.30%,No significant difference
27163070303,2,Washington County,0.00%,0,172,0.30%,No significant difference
27163070304,2,Washington County,0.00%,0,205,0.30%,No significant difference
27163070403,2,Washington County,About 0.9%,*1-4,92,0.30%,No significant difference
27163070404,2,Washington County,0.00%,0,163,0.30%,No significant difference
27163070405,2,Washington County,About 0.9%,*1-4,160,0.30%,No significant difference
27163070406,2,Washington County,About 0.9%,*1-4,240,0.30%,No significant difference
27163070501,2,Washington County,0.00%,0,124,0.30%,No significant difference
27163070502,2,Washington County,About 0.9%,*1-4,161,0.30%,No significant difference
27163070601,2,Washington County,0.00%,0,236,0.30%,No significant difference
27163070602,3,Washington County,3.30%,5,153,0.30%,Significantly higher (1-2 times)
27163070701,2,Washington County,0.00%,0,165,0.30%,No significant difference
27163070703,2,Washington County,About 0.9%,*1-4,129,0.30%,No significant difference
27163070704,2,Washington County,About 0.9%,*1-4,116,0.30%,No significant difference
27163070906,2,Washington County,About 0.9%,*1-4,289,0.30%,No significant difference
27163070907,1,Washington County,0.00%,0,422,0.30%,Significantly lower (<0.9%)
27163070909,2,Washington County,About 0.9%,*1-4,279,0.30%,No significant difference
27163070910,2,Washington County,0.00%,0,250,0.30%,No significant difference
27163070911,2,Washington County,About 0.9%,*1-4,277,0.30%,No significant difference
27163070912,2,Washington County,0.00%,0,181,0.30%,No significant difference
27163071001,2,Washington County,About 0.9%,*1-4,323,0.30%,No significant difference
27163071003,2,Washington County,About 0.9%,*1-4,232,0.30%,No significant difference
27163071006,2,Washington County,0.00%,0,262,0.30%,No significant difference
27163071010,2,Washington County,0.00%,0,244,0.30%,No significant difference
27163071011,2,Washington County,0.00%,0,136,0.30%,No significant difference
27163071012,2,Washington County,0.00%,0,250,0.30%,No significant difference
27163071013,2,Washington County,0.00%,0,241,0.30%,No significant difference
27163071014,2,Washington County,0.00%,0,187,0.30%,No significant difference
27163071015,2,Washington County,0.00%,0,315,0.30%,No significant difference
27163071016,2,Washington County,About 0.9%,*1-4,112,0.30%,No significant difference
